subject,condition,trial,rt,response,observed
10,No Deadline,119,1.018477081,0,1
10,No Deadline,120,1.101463659,0,1
10,No Deadline,121,0.934943543,1,1
10,No Deadline,122,0.818475934,1,1
10,No Deadline,123,0.48498141,1,1
10,No Deadline,124,0.934982784,0,1
10,No Deadline,125,0.968211766,0,1
10,No Deadline,126,1.585145891,1,1
10,No Deadline,127,1.118484899,1,1
10,No Deadline,128,1.018422143,1,1
10,No Deadline,129,0.868205759,1,1
10,No Deadline,130,0.9351645,0,1
10,No Deadline,131,0.801679877,1,1
10,No Deadline,132,0.718468719,1,1
10,No Deadline,133,0.818476839,1,1
10,No Deadline,134,1.001800257,0,1
10,No Deadline,135,0.868304466,1,1
10,No Deadline,136,1.001380076,1,1
10,No Deadline,137,0.618489276,1,1
10,No Deadline,138,0.768509153,0,1
10,No Deadline,139,0.601779549,1,1
10,No Deadline,140,1.301795638,0,1
10,No Deadline,141,0.768476854,1,1
10,No Deadline,142,0.668265587,1,1
10,No Deadline,143,0.834915501,1,1
10,No Deadline,144,0.71845574,1,1
10,No Deadline,145,1.018481005,1,1
10,No Deadline,146,1.335087406,1,1
10,No Deadline,147,0.985090531,1,1
10,No Deadline,148,0.668455151,0,1
10,No Deadline,149,0.901817794,1,1
10,No Deadline,150,1.068200869,1,1
10,No Deadline,151,0.901854922,0,1
10,No Deadline,152,0.818500082,0,1
10,No Deadline,153,0.951770992,0,1
10,No Deadline,154,0.668523068,1,1
10,No Deadline,155,0.834889541,0,1
10,No Deadline,156,0.901839226,0,1
10,No Deadline,157,0.81828486,1,1
10,No Deadline,158,2.001788786,1,1
10,No Deadline,159,0.868480145,1,1
10,No Deadline,160,0.885044075,1,1
10,No Deadline,161,0.668236307,1,1
10,No Deadline,162,0.818433372,0,1
10,No Deadline,163,0.668341352,0,1
10,No Deadline,164,0.668539368,1,1
10,No Deadline,165,0.635129575,1,1
10,No Deadline,166,0.934955315,0,1
10,No Deadline,167,1.035209446,1,1
10,No Deadline,168,1.15179508,1,1
10,No Deadline,169,1.085108913,1,1
10,No Deadline,170,0.685216494,0,1
10,No Deadline,171,0.685257848,1,1
10,No Deadline,172,0.818456011,0,1
10,No Deadline,173,0.634948161,1,1
10,No Deadline,174,0.834938441,1,1
10,No Deadline,175,0.835272594,1,1
10,No Deadline,176,1.268439877,1,1
10,No Deadline,177,0.918172238,1,1
10,No Deadline,178,1.135141499,0,1
10,No Deadline,179,0.868294806,0,1
10,No Deadline,180,0.718417102,1,1
10,No Deadline,181,1.118431169,1,1
10,No Deadline,182,0.784986451,1,1
10,No Deadline,183,0.501892775,1,1
10,No Deadline,184,1.068294142,1,1
10,No Deadline,185,0.985104114,1,1
10,No Deadline,186,1.151860884,1,1
10,No Deadline,187,0.98486082,1,1
10,No Deadline,188,1.068305914,0,1
10,No Deadline,189,1.151793269,1,1
10,No Deadline,190,0.818235658,0,1
10,No Deadline,191,0.768617216,1,1
10,No Deadline,192,0.985176257,1,1
10,No Deadline,193,0.985074834,0,1
10,No Deadline,194,0.935009951,1,1
10,No Deadline,195,0.88514912,1,1
10,No Deadline,196,0.984939604,1,1
10,No Deadline,197,1.135012909,1,1
10,No Deadline,198,2.035100175,1,1
10,No Deadline,199,0.701581201,1,1
11,Deadline,0,0.785160923,0,1
11,Deadline,1,0.984980052,1,1
11,Deadline,2,0.985114981,0,1
11,Deadline,3,0.868531762,1,1
11,Deadline,4,1.135174702,1,1
11,Deadline,6,0.618520367,0,1
11,Deadline,7,0.868523008,1,1
11,Deadline,8,0.535122361,1,1
11,Deadline,9,0.584991341,1,1
11,Deadline,10,0.701794612,1,1
11,Deadline,11,0.501329214,1,1
11,Deadline,12,0.584985002,1,1
11,Deadline,13,1.035183788,1,1
11,Deadline,14,0.634952085,1,1
11,Deadline,15,0.568354966,1,1
11,Deadline,17,0.568293689,1,1
11,Deadline,18,0.435239812,1,1
11,Deadline,19,0.485149241,1,1
11,Deadline,20,0.50176992,1,1
11,Deadline,21,0.468283457,0,1
11,Deadline,22,0.401875599,0,1
11,Deadline,23,0.235121848,0,1
11,Deadline,24,0.418131639,0,1
11,Deadline,25,0.285007732,0,1
11,Deadline,26,0.284944946,1,1
11,Deadline,27,0.535222878,0,1
11,Deadline,28,0.785098741,1,1
11,Deadline,29,1.018179453,1,1
11,Deadline,30,0.435067454,1,1
11,Deadline,31,0.518306382,1,1
11,Deadline,32,0.468506225,1,1
11,Deadline,33,0.61839238,0,1
11,Deadline,34,0.685202609,1,1
11,Deadline,35,0.551906343,1,1
11,Deadline,36,0.734911908,1,1
11,Deadline,37,0.385236809,1,1
11,Deadline,38,0.551834804,1,1
11,Deadline,39,0.401666113,1,1
11,Deadline,40,0.751699513,1,1
11,Deadline,41,0.501684496,1,1
11,Deadline,42,0.401658868,1,1
11,Deadline,43,0.418621246,1,1
11,Deadline,44,0.634997363,1,1
11,Deadline,45,0.418387007,0,1
11,Deadline,46,0.584787892,0,1
11,Deadline,47,0.434956975,0,1
11,Deadline,48,0.451861095,1,1
11,Deadline,49,0.618509198,1,1
11,Deadline,50,0.535062594,0,1
11,Deadline,51,0.718342243,1,1
11,Deadline,52,1.251834291,1,1
11,Deadline,53,0.351695408,0,1
11,Deadline,54,0.784888952,1,1
11,Deadline,55,0.501750602,0,1
11,Deadline,56,0.368506859,1,1
11,Deadline,57,0.451835438,1,1
11,Deadline,58,0.501692344,1,1
11,Deadline,59,0.435140804,1,1
11,Deadline,60,0.551574002,1,1
11,Deadline,61,0.768524245,1,1
11,Deadline,62,0.685182988,0,1
11,Deadline,63,0.751675968,1,1
11,Deadline,64,0.485061402,1,1
11,Deadline,65,0.401698411,1,1
11,Deadline,66,0.535306794,0,1
11,Deadline,67,1.018351208,1,1
11,Deadline,68,0.635230093,1,1
11,Deadline,69,0.401897031,1,1
11,Deadline,70,0.568527626,1,1
11,Deadline,71,1.084914218,1,1
11,Deadline,72,0.718514903,1,1
11,Deadline,73,0.501810369,0,1
11,Deadline,74,0.818531475,1,1
11,Deadline,75,0.701785254,1,1
11,Deadline,77,0.401707467,1,1
11,Deadline,78,0.468441326,1,1
11,Deadline,79,0.718466908,1,1
11,Deadline,80,0.601608096,1,1
11,Deadline,81,0.584955119,1,1
11,Deadline,82,0.918337956,0,1
11,Deadline,83,0.435207816,0,1
11,Deadline,84,0.785157904,0,1
11,Deadline,85,0.885018719,1,1
11,Deadline,86,0.70164127,1,1
11,Deadline,87,0.518471496,0,1
11,Deadline,88,0.451798913,1,1
11,Deadline,89,0.418582609,1,1
11,Deadline,90,0.318524381,1,1
11,Deadline,91,0.818498875,1,1
11,Deadline,92,0.618290958,1,1
11,Deadline,93,0.401665811,1,1
11,Deadline,94,0.66836218,0,1
11,Deadline,95,0.401565294,1,1
11,Deadline,96,0.435218984,0,1
11,Deadline,97,0.435025798,1,1
11,Deadline,98,0.668287622,0,1
11,Deadline,99,0.40180406,0,1
11,Deadline,100,0.468576858,1,1
11,Deadline,101,0.568550265,0,1
11,Deadline,102,0.635176665,1,1
11,Deadline,103,0.535049011,1,1
11,Deadline,104,0.418450095,1,1
11,Deadline,105,0.501880097,1,1
11,Deadline,106,0.418541255,1,1
11,Deadline,107,0.6518716,0,1
11,Deadline,108,0.535068329,1,1
11,Deadline,109,0.601615341,1,1
11,Deadline,110,0.601696841,1,1
11,Deadline,111,0.518299742,1,1
11,Deadline,112,0.501714681,0,1
11,Deadline,113,0.518470289,1,1
11,Deadline,114,0.568527022,1,1
11,Deadline,115,0.818098918,0,1
11,Deadline,117,0.635131688,0,1
11,Deadline,118,0.685080056,0,1
11,Deadline,119,0.484861876,1,1
11,Deadline,120,0.4017129,1,1
11,Deadline,121,0.501829989,1,1
11,Deadline,122,0.51851768,1,1
11,Deadline,123,0.518313929,1,1
11,Deadline,124,0.418655657,0,1
11,Deadline,125,0.518262312,1,1
11,Deadline,126,0.668318109,1,1
11,Deadline,127,0.451671229,1,1
11,Deadline,128,0.568339269,1,1
11,Deadline,129,0.501656423,1,1
11,Deadline,130,0.501723737,1,1
11,Deadline,131,0.485177314,1,1
11,Deadline,132,0.635080977,0,1
11,Deadline,133,0.701669343,1,1
11,Deadline,134,0.63517274,1,1
11,Deadline,135,0.535230425,1,1
11,Deadline,136,0.485020349,1,1
11,Deadline,137,0.418533708,0,1
11,Deadline,138,0.518310306,1,1
11,Deadline,139,0.485141997,1,1
11,Deadline,140,0.784983131,1,1
11,Deadline,141,0.488570755,1,1
11,Deadline,142,0.684903774,0,1
11,Deadline,143,0.668551442,1,1
11,Deadline,144,0.718496792,0,1
11,Deadline,145,0.468347751,1,1
11,Deadline,146,0.434942788,1,1
11,Deadline,147,0.451429444,1,1
11,Deadline,148,0.551408284,1,1
11,Deadline,149,0.501594845,1,1
11,Deadline,150,0.668399308,1,1
11,Deadline,151,0.451872264,0,1
11,Deadline,152,0.36833118,1,1
11,Deadline,153,0.485283868,1,1
11,Deadline,154,0.485101246,1,1
11,Deadline,155,0.585010056,1,1
11,Deadline,156,0.535245216,1,1
11,Deadline,157,0.535251856,1,1
11,Deadline,158,0.485154071,1,1
11,Deadline,159,0.468548786,1,1
11,Deadline,160,0.718340431,1,1
11,Deadline,161,0.451925994,0,1
11,Deadline,162,0.801802128,1,1
11,Deadline,165,1.051671652,1,1
11,Deadline,166,0.6183305,0,1
11,Deadline,167,0.45188947,1,1
11,Deadline,168,0.451880716,0,1
11,Deadline,169,0.634831947,1,1
11,Deadline,170,0.401591253,0,1
11,Deadline,171,0.451589125,0,1
11,Deadline,172,0.384876999,1,1
11,Deadline,173,0.451687529,1,1
11,Deadline,174,0.951554865,0,1
11,Deadline,175,0.418364972,1,1
11,Deadline,176,0.3849422,0,1
11,Deadline,177,0.51841837,1,1
11,Deadline,178,0.651820285,1,1
11,Deadline,179,0.501726755,1,1
11,Deadline,180,0.418275925,1,1
11,Deadline,181,0.518321475,0,1
11,Deadline,182,0.501832404,1,1
11,Deadline,183,0.485160712,1,1
11,Deadline,184,0.618237831,0,1
11,Deadline,185,0.551845671,1,1
11,Deadline,186,0.635148894,0,1
11,Deadline,187,0.701768049,0,1
11,Deadline,188,0.418854277,1,1
11,Deadline,189,0.601809735,0,1
11,Deadline,190,0.551794355,1,1
11,Deadline,191,0.835160002,1,1
11,Deadline,192,0.584997982,1,1
11,Deadline,193,0.551897589,1,1
11,Deadline,194,0.484994692,0,1
11,Deadline,195,0.701652741,0,1
11,Deadline,196,0.468365561,1,1
11,Deadline,197,0.468475436,1,1
11,Deadline,198,0.501631369,1,1
11,Deadline,199,0.518312118,0,1
11,No Deadline,0,0.385139914,1,1
11,No Deadline,1,0.468385785,0,1
11,No Deadline,2,0.468357713,0,1
11,No Deadline,3,0.81844605,0,1
11,No Deadline,4,2.001778825,1,1
11,No Deadline,5,0.751500289,0,1
11,No Deadline,6,0.651692299,0,1
11,No Deadline,7,0.501635595,0,1
11,No Deadline,8,0.835173887,1,1
11,No Deadline,9,0.451584295,0,1
11,No Deadline,10,0.718464192,1,1
11,No Deadline,11,6.168170654,1,1
11,No Deadline,12,1.56839964,1,1
11,No Deadline,13,0.718315679,1,1
11,No Deadline,14,0.868479239,1,1
11,No Deadline,15,1.434852232,1,1
11,No Deadline,16,1.735145543,1,1
11,No Deadline,17,1.135142102,0,1
11,No Deadline,18,0.701833551,1,1
11,No Deadline,19,1.268311589,1,1
11,No Deadline,20,0.618201911,1,1
11,No Deadline,21,0.684993122,1,1
11,No Deadline,22,0.651727012,1,1
11,No Deadline,23,0.685057719,1,1
11,No Deadline,24,0.601589985,1,1
11,No Deadline,25,0.801562758,1,1
11,No Deadline,26,0.46826293,1,1
11,No Deadline,27,0.785197749,1,1
11,No Deadline,28,0.935023534,0,1
11,No Deadline,29,1.151592234,0,1
11,No Deadline,30,0.851809961,1,1
11,No Deadline,31,0.551881893,1,1
11,No Deadline,32,0.951576296,0,1
11,No Deadline,33,0.618272846,1,1
11,No Deadline,34,1.384975403,1,1
11,No Deadline,35,3.234995673,1,1
11,No Deadline,36,0.818339496,1,1
11,No Deadline,37,0.868490408,1,1
11,No Deadline,38,1.235016803,1,1
11,No Deadline,39,0.718020768,1,1
11,No Deadline,40,0.734979826,1,1
11,No Deadline,41,1.618517348,0,1
11,No Deadline,42,0.551639202,1,1
11,No Deadline,43,0.468335677,0,1
11,No Deadline,44,0.551552872,1,1
11,No Deadline,45,0.468303983,0,1
11,No Deadline,46,0.568293387,1,1
11,No Deadline,47,0.401762706,1,1
11,No Deadline,48,0.951694019,1,1
11,No Deadline,49,0.401805267,1,1
11,No Deadline,50,0.651659698,0,1
11,No Deadline,51,0.551876762,0,1
11,No Deadline,52,0.468447967,1,1
11,No Deadline,53,0.535112702,1,1
11,No Deadline,54,0.534969925,0,1
11,No Deadline,55,0.601519351,0,1
11,No Deadline,56,0.68513439,1,1
11,No Deadline,57,0.6182653,1,1
11,No Deadline,58,0.55170561,1,1
11,No Deadline,59,0.451892186,1,1
11,No Deadline,60,0.418615209,1,1
11,No Deadline,61,0.535094289,1,1
11,No Deadline,62,0.418311846,0,1
11,No Deadline,63,0.655200143,1,1
11,No Deadline,64,2.368414793,1,1
11,No Deadline,65,0.351625076,1,1
11,No Deadline,66,0.651809116,1,1
11,No Deadline,67,0.451976403,1,1
11,No Deadline,68,1.068337911,0,1
11,No Deadline,69,0.985139129,1,1
11,No Deadline,70,0.435191818,1,1
11,No Deadline,71,0.968426988,1,1
11,No Deadline,72,0.91852752,0,1
11,No Deadline,73,0.734905268,0,1
11,No Deadline,74,0.588441531,0,1
11,No Deadline,75,0.785019655,1,1
11,No Deadline,76,0.751808784,1,1
11,No Deadline,77,0.668557178,1,1
11,No Deadline,78,0.735127432,1,1
11,No Deadline,79,0.468455815,1,1
11,No Deadline,80,0.468355298,1,1
11,No Deadline,81,0.651816662,1,1
11,No Deadline,82,0.601623189,0,1
11,No Deadline,83,0.435084056,1,1
11,No Deadline,84,0.73498375,0,1
11,No Deadline,85,0.318499931,0,1
11,No Deadline,86,0.434837743,1,1
11,No Deadline,87,0.401461154,0,1
11,No Deadline,88,0.435051757,1,1
11,No Deadline,89,0.818446956,0,1
11,No Deadline,90,1.251774825,0,1
11,No Deadline,91,1.301603357,1,1
11,No Deadline,92,0.784940268,0,1
11,No Deadline,93,0.751753243,1,1
11,No Deadline,94,0.984910022,1,1
11,No Deadline,95,0.501788937,1,1
11,No Deadline,96,0.535062896,0,1
11,No Deadline,97,0.435025496,1,1
11,No Deadline,98,0.701798536,1,1
11,No Deadline,99,0.701790688,1,1
11,No Deadline,100,0.501820632,0,1
11,No Deadline,101,0.651652756,0,1
11,No Deadline,102,0.484910475,1,1
11,No Deadline,103,0.534961473,1,1
11,No Deadline,104,0.45179016,0,1
11,No Deadline,105,0.401662792,0,1
11,No Deadline,106,0.451893997,1,1
11,No Deadline,107,0.60182362,1,1
11,No Deadline,108,0.518201035,0,1
11,No Deadline,109,0.768384789,1,1
11,No Deadline,110,1.134976988,1,1
11,No Deadline,111,0.585120535,1,1
11,No Deadline,112,0.785244838,1,1
11,No Deadline,113,0.618464825,1,1
11,No Deadline,114,0.918377499,1,1
11,No Deadline,115,0.568293991,1,1
11,No Deadline,116,0.651928952,0,1
11,No Deadline,117,0.50150278,1,1
11,No Deadline,118,0.451839966,1,1
11,No Deadline,119,0.418425343,1,1
11,No Deadline,120,0.551840539,1,1
11,No Deadline,121,0.651857413,1,1
11,No Deadline,122,0.751632501,1,1
11,No Deadline,123,0.65184715,1,1
11,No Deadline,124,0.534916799,0,1
11,No Deadline,125,0.718311755,1,1
11,No Deadline,126,0.518527339,0,1
11,No Deadline,127,0.601645828,1,1
11,No Deadline,128,0.935140351,1,1
11,No Deadline,129,0.651665434,1,1
11,No Deadline,130,1.084917236,0,1
11,No Deadline,131,1.118209004,0,1
11,No Deadline,132,1.38515561,1,1
11,No Deadline,133,0.718150263,0,1
11,No Deadline,134,1.118303786,0,1
11,No Deadline,135,0.734932435,1,1
11,No Deadline,136,0.451844191,1,1
11,No Deadline,137,1.068312253,1,1
11,No Deadline,138,0.451822156,0,1
11,No Deadline,139,0.684974709,0,1
11,No Deadline,140,0.518299138,1,1
11,No Deadline,141,0.484964808,1,1
11,No Deadline,142,0.868269149,1,1
11,No Deadline,143,0.58506107,1,1
11,No Deadline,144,1.068404017,1,1
11,No Deadline,145,0.85178038,0,1
11,No Deadline,146,0.618167801,0,1
11,No Deadline,147,0.768380865,1,1
11,No Deadline,148,0.918410401,1,1
11,No Deadline,149,0.551880686,1,1
11,No Deadline,150,0.501657933,1,1
11,No Deadline,151,0.768244427,1,1
11,No Deadline,152,0.73512864,0,1
11,No Deadline,153,1.301694517,0,1
11,No Deadline,154,0.451645873,0,1
11,No Deadline,155,0.401797721,1,1
11,No Deadline,156,0.551753907,1,1
11,No Deadline,157,0.451644968,1,1
11,No Deadline,158,0.618376986,0,1
11,No Deadline,159,0.851574515,1,1
11,No Deadline,160,0.601871313,1,1
11,No Deadline,161,0.518361923,1,1
11,No Deadline,162,0.918487072,0,1
11,No Deadline,163,0.734942698,0,1
11,No Deadline,164,0.585160078,0,1
11,No Deadline,165,0.085083558,0,1
11,No Deadline,166,0.334862223,1,1
11,No Deadline,167,0.15159646,1,1
11,No Deadline,168,0.201917316,0,1
11,No Deadline,169,0.018454442,0,1
11,No Deadline,170,0.251530626,1,1
11,No Deadline,171,0.051862423,0,1
11,No Deadline,172,0.101906781,0,1
11,No Deadline,173,0.018375054,1,1
11,No Deadline,174,0.135024379,1,1
11,No Deadline,175,0.118167047,0,1
11,No Deadline,176,0.168237967,0,1
11,No Deadline,177,0.118058077,0,1
11,No Deadline,178,0.035159338,1,1
11,No Deadline,179,0.068552227,1,1
11,No Deadline,180,0.801813297,0,1
11,No Deadline,181,0.65170558,1,1
11,No Deadline,182,0.518317249,1,1
11,No Deadline,183,0.651847753,0,1
11,No Deadline,184,0.568420166,1,1
11,No Deadline,185,0.334982663,0,1
11,No Deadline,186,0.351637754,0,1
11,No Deadline,187,0.251738603,0,1
11,No Deadline,188,0.251776637,0,1
11,No Deadline,189,0.234910248,0,1
11,No Deadline,190,0.235157165,1,1
11,No Deadline,191,0.218337262,1,1
11,No Deadline,192,0.2185226,1,1
11,No Deadline,193,0.218555502,1,1
11,No Deadline,194,0.218265119,0,1
11,No Deadline,195,0.151578349,1,1
11,No Deadline,196,0.201741335,1,1
11,No Deadline,197,0.151907671,0,1
11,No Deadline,198,0.168345729,0,1
11,No Deadline,199,0.118546175,1,1
12,Deadline,0,0.65185047,1,1
12,Deadline,1,0.435186384,1,1
12,Deadline,2,0.518507719,0,1
12,Deadline,3,0.585074049,1,1
12,Deadline,4,0.501567075,1,1
12,Deadline,5,0.56831331,0,1
12,Deadline,6,0.534887217,0,1
12,Deadline,7,0.568482952,1,1
12,Deadline,8,0.501665479,0,1
12,Deadline,9,0.618473579,1,1
12,Deadline,10,0.351839996,1,1
12,Deadline,11,0.351815546,0,1
12,Deadline,12,0.335196074,0,1
12,Deadline,13,0.485087361,0,1
12,Deadline,14,0.568298821,1,1
12,Deadline,15,0.53497083,0,1
12,Deadline,16,0.43529475,1,1
12,Deadline,17,0.45173643,1,1
12,Deadline,18,0.585218034,1,1
12,Deadline,19,0.601854107,1,1
12,Deadline,20,0.735172408,1,1
12,Deadline,21,0.351839694,0,1
12,Deadline,22,0.651852583,1,1
12,Deadline,23,0.418364368,1,1
12,Deadline,24,0.41853884,1,1
12,Deadline,25,0.618117392,0,1
12,Deadline,26,0.585168831,1,1
12,Deadline,27,0.535173374,1,1
12,Deadline,28,0.451909694,1,1
12,Deadline,29,0.718296361,1,1
12,Deadline,30,0.518466667,1,1
12,Deadline,31,1.101848825,1,1
12,Deadline,32,0.584930065,1,1
12,Deadline,33,0.535179713,1,1
12,Deadline,34,0.485150147,0,1
12,Deadline,35,0.451865019,1,1
12,Deadline,36,0.484933416,1,1
12,Deadline,37,0.51842652,1,1
12,Deadline,38,0.501499459,1,1
12,Deadline,39,0.401816738,0,1
12,Deadline,40,0.618332915,1,1
12,Deadline,41,0.568284634,1,1
12,Deadline,42,0.551848085,1,1
12,Deadline,43,0.701698622,1,1
12,Deadline,44,0.55187646,1,1
12,Deadline,45,0.601800679,1,1
12,Deadline,46,0.468479662,1,1
12,Deadline,47,0.518524019,1,1
12,Deadline,48,0.60155014,1,1
12,Deadline,49,0.518327814,1,1
12,Deadline,50,0.418547594,1,1
12,Deadline,51,0.384940087,1,1
12,Deadline,52,0.551662747,1,1
12,Deadline,53,0.418604342,1,1
12,Deadline,54,0.435176423,1,1
12,Deadline,55,0.601555876,1,1
12,Deadline,56,0.45180495,1,1
12,Deadline,57,0.468476643,1,1
12,Deadline,58,0.418231553,0,1
12,Deadline,59,0.518154852,1,1
12,Deadline,60,0.568400244,0,1
12,Deadline,61,0.551844161,1,1
12,Deadline,62,0.568376397,0,1
12,Deadline,63,0.768357924,1,1
12,Deadline,64,0.501808558,1,1
12,Deadline,65,0.784988564,0,1
12,Deadline,66,0.535027881,1,1
12,Deadline,67,0.451907581,0,1
12,Deadline,68,0.48492768,1,1
12,Deadline,69,0.551785602,1,1
12,Deadline,70,0.53495604,1,1
12,Deadline,71,0.418469112,1,1
12,Deadline,72,0.618523989,1,1
12,Deadline,73,0.48499107,1,1
12,Deadline,74,0.418474847,1,1
12,Deadline,75,0.551676331,1,1
12,Deadline,76,0.434961503,1,1
12,Deadline,77,0.401808588,1,1
12,Deadline,78,0.501810067,1,1
12,Deadline,79,0.451890979,1,1
12,Deadline,80,0.485139884,0,1
12,Deadline,81,0.701672059,0,1
12,Deadline,82,0.568434051,0,1
12,Deadline,83,0.885182626,1,1
12,Deadline,84,0.401772365,1,1
12,Deadline,85,0.535266647,1,1
12,Deadline,86,0.668500429,1,1
12,Deadline,87,0.468361335,0,1
12,Deadline,88,0.535195108,1,1
12,Deadline,89,0.534757118,1,1
12,Deadline,90,0.435232266,0,1
12,Deadline,91,0.635022115,0,1
12,Deadline,92,0.401667622,1,1
12,Deadline,93,0.36851682,1,1
12,Deadline,94,0.451717715,1,1
12,Deadline,95,0.401675168,1,1
12,Deadline,96,0.668292754,0,1
12,Deadline,97,0.418545179,1,1
12,Deadline,98,0.451651911,1,1
12,Deadline,99,0.401477454,1,1
12,Deadline,100,0.401701732,1,1
12,Deadline,101,0.518502285,1,1
12,Deadline,102,0.4684697,1,1
12,Deadline,103,0.451694472,0,1
12,Deadline,104,0.851360501,0,1
12,Deadline,105,0.434929507,0,1
12,Deadline,106,1.118413661,1,1
12,Deadline,107,0.668566535,0,1
12,Deadline,108,0.885151535,1,1
12,Deadline,109,0.568321762,0,1
12,Deadline,110,0.418511371,0,1
12,Deadline,111,0.56839632,1,1
12,Deadline,112,0.585102424,1,1
12,Deadline,113,0.535087044,1,1
12,Deadline,114,0.535166432,1,1
12,Deadline,115,0.63516459,1,1
12,Deadline,116,0.451587012,1,1
12,Deadline,117,0.801672331,1,1
12,Deadline,118,0.384999552,1,1
12,Deadline,119,0.651651246,1,1
12,Deadline,120,0.601797359,1,1
12,Deadline,121,0.48518818,1,1
12,Deadline,123,0.751627974,1,1
12,Deadline,124,0.801575134,1,1
12,Deadline,125,0.705232124,0,1
12,Deadline,126,0.501854439,1,1
12,Deadline,127,0.935020214,1,1
12,Deadline,128,0.501636501,1,1
12,Deadline,129,0.485169465,1,1
12,Deadline,130,0.635157044,0,1
12,Deadline,131,0.63481927,1,1
12,Deadline,132,0.418457339,1,1
12,Deadline,133,0.568563245,1,1
12,Deadline,134,0.534895065,1,1
12,Deadline,135,0.851609832,1,1
12,Deadline,136,0.735119584,1,1
12,Deadline,137,0.701809101,1,1
12,Deadline,138,0.635144366,1,1
12,Deadline,139,0.534924043,0,1
12,Deadline,140,0.618366119,1,1
12,Deadline,141,0.768500701,0,1
12,Deadline,142,0.91851937,1,1
12,Deadline,143,0.568513741,0,1
12,Deadline,144,0.871767937,1,1
12,Deadline,145,0.451856266,1,1
12,Deadline,146,0.485003446,0,1
12,Deadline,147,0.618377891,1,1
12,Deadline,148,1.151800513,0,1
12,Deadline,149,0.5349334,1,1
12,Deadline,150,0.735150071,0,1
12,Deadline,151,0.951780048,0,1
12,Deadline,152,0.618482635,1,1
12,Deadline,153,0.601832676,0,1
12,Deadline,154,0.785048935,1,1
12,Deadline,155,0.518524321,1,1
