"subject","condition","rt","response","observed"
"as1t","neutral",0.6025,0,1
"as1t","neutral",0.4074,1,1
"as1t","neutral",0.8565,0,1
"as1t","neutral",0.6585,1,1
"as1t","neutral",0.5658,1,1
"as1t","neutral",0.479,1,1
"as1t","neutral",0.3955,1,1
"as1t","neutral",0.6296,1,1
"as1t","neutral",0.6632,1,1
"as1t","neutral",0.5473,0,1
"as1t","neutral",0.4068,1,1
"as1t","neutral",0.7392,1,1
"as1t","neutral",0.4632,1,1
"as1t","neutral",0.5156,1,1
"as1t","neutral",0.5902,1,1
"as1t","neutral",0.3824,0,1
"as1t","neutral",0.485,0,1
"as1t","neutral",0.5349,1,1
"as1t","neutral",0.3443,1,1
"as1t","neutral",0.3467,0,1
"as1t","neutral",0.3113,1,1
"as1t","neutral",0.3045,0,1
"as1t","neutral",0.5084,1,1
"as1t","neutral",0.472,1,1
"as1t","neutral",0.3791,1,1
"as1t","neutral",0.5724,1,1
"as1t","neutral",0.5767,1,1
"as1t","neutral",0.4022,1,1
"as1t","neutral",0.6029,1,1
"as1t","neutral",0.5482,1,1
"as1t","neutral",0.3769,1,1
"as1t","neutral",0.4322,1,1
"as1t","neutral",0.5522,0,1
"as1t","neutral",0.4881,1,1
"as1t","neutral",0.3836,1,1
"as1t","neutral",0.5459,0,1
"as1t","neutral",0.6224,1,1
"as1t","neutral",0.5376,1,1
"as1t","neutral",0.7023,1,1
"as1t","neutral",0.4679,0,1
"as1t","neutral",0.6829,0,1
"as1t","neutral",0.5494,1,1
"as1t","neutral",0.4187,1,1
"as1t","neutral",0.5228,1,1
"as1t","neutral",0.5912,1,1
"as1t","neutral",0.4216,1,1
"as1t","neutral",0.6181,0,1
"as1t","neutral",0.4917,0,1
"as1t","neutral",0.8328,1,1
"as1t","neutral",0.4784,1,1
"as1t","neutral",0.7311,1,1
"as1t","neutral",0.5701,1,1
"as1t","neutral",0.3587,0,1
"as1t","neutral",0.5736,0,1
"as1t","neutral",0.3762,1,1
"as1t","neutral",0.388,0,1
"as1t","neutral",0.6115,0,1
"as1t","neutral",0.516,1,1
"as1t","neutral",0.4659,1,1
"as1t","neutral",1.1555,1,1
"as1t","neutral",0.4535,0,1
"as1t","neutral",0.3381,1,1
"as1t","neutral",0.5129,1,1
"as1t","neutral",0.5013,1,1
"as1t","neutral",0.2633,1,1
"as1t","neutral",0.3105,0,1
"as1t","neutral",0.3158,1,1
"as1t","neutral",0.3007,0,1
"as1t","neutral",0.5909,1,1
"as1t","neutral",0.4864,1,1
"as1t","neutral",0.4931,1,1
"as1t","neutral",0.4983,1,1
"as1t","neutral",0.3353,0,1
"as1t","neutral",0.3959,0,1
"as1t","neutral",0.4713,0,1
"as1t","neutral",0.5533,1,1
"as1t","neutral",0.3659,0,1
"as1t","neutral",0.4674,1,1
"as1t","neutral",0.404,1,1
"as1t","neutral",0.3433,1,1
"as1t","neutral",0.369,0,1
"as1t","neutral",0.4745,0,1
"as1t","neutral",0.5016,1,1
"as1t","neutral",0.6011,1,1
"as1t","neutral",0.4981,0,1
"as1t","neutral",0.6793,1,1
"as1t","neutral",0.4375,1,1
"as1t","neutral",0.433,0,1
"as1t","neutral",0.4324,1,1
"as1t","neutral",0.4719,1,1
"as1t","neutral",0.4404,1,1
"as1t","neutral",0.3505,1,1
"as1t","neutral",0.4387,1,1
"as1t","neutral",0.6427,1,1
"as1t","neutral",0.4395,1,1
"as1t","neutral",0.3952,1,1
"as1t","neutral",0.5264,1,1
"as1t","neutral",0.5512,1,1
"as1t","neutral",0.4979,0,1
"as1t","neutral",0.6357,1,1
"as1t","neutral",0.4675,1,1
"as1t","neutral",0.3713,1,1
"as1t","neutral",0.4428,1,1
"as1t","neutral",0.4675,1,1
"as1t","neutral",0.3937,1,1
"as1t","neutral",0.4308,1,1
"as1t","neutral",0.3829,1,1
"as1t","neutral",0.4673,0,1
"as1t","neutral",0.4126,0,1
"as1t","neutral",0.4885,1,1
"as1t","neutral",0.3264,1,1
"as1t","neutral",0.4103,1,1
"as1t","neutral",0.4214,1,1
"as1t","neutral",0.4721,0,1
"as1t","neutral",0.4593,1,1
"as1t","neutral",0.3336,0,1
"as1t","neutral",0.7077,1,1
"as1t","neutral",0.4589,0,1
"as1t","neutral",0.4856,1,1
"as1t","neutral",0.4119,1,1
"as1t","neutral",0.4938,0,1
"as1t","neutral",0.4777,1,1
"as1t","neutral",0.4175,1,1
"as1t","neutral",0.4978,1,1
"as1t","neutral",0.359,1,1
"as1t","neutral",0.441,0,1
"as1t","neutral",0.294,1,1
"as1t","neutral",0.4901,1,1
"as1t","neutral",0.4865,0,1
"as1t","neutral",0.4534,1,1
"as1t","neutral",0.47,0,1
"as1t","neutral",0.6604,1,1
"as1t","neutral",0.2771,1,1
"as1t","neutral",0.3445,0,1
"as1t","neutral",0.4035,1,1
"as1t","neutral",0.5441,1,1
"as1t","neutral",0.445,1,1
"as1t","neutral",0.5747,0,1
"as1t","neutral",0.4026,1,1
"as1t","neutral",0.4934,1,1
"as1t","neutral",0.5407,1,1
"as1t","neutral",0.7259,1,1
"as1t","neutral",0.628,1,1
"as1t","neutral",0.5374,1,1
"as1t","neutral",0.4167,1,1
"as1t","neutral",0.4039,1,1
"as1t","neutral",0.5624,1,1
"as1t","neutral",0.5042,1,1
"as1t","neutral",0.5695,1,1
"as1t","neutral",0.5856,1,1
"as1t","neutral",0.6885,1,1
"as1t","neutral",0.5546,0,1
"as1t","neutral",0.5257,1,1
"as1t","neutral",0.3688,0,1
"as1t","neutral",0.4666,1,1
"as1t","neutral",0.4341,1,1
"as1t","neutral",0.4545,1,1
"as1t","neutral",0.4132,1,1
"as1t","neutral",0.4447,1,1
"as1t","neutral",0.3428,0,1
"as1t","neutral",0.4634,1,1
"as1t","neutral",0.4357,0,1
"as1t","neutral",0.513,1,1
"as1t","neutral",0.4108,1,1
"as1t","neutral",0.5967,1,1
"as1t","neutral",0.3416,0,1
"as1t","neutral",0.4167,1,1
"as1t","neutral",0.5715,0,1
"as1t","neutral",0.4567,0,1
"as1t","neutral",0.7021,0,1
"as1t","neutral",0.4449,0,1
"as1t","neutral",0.3522,0,1
"as1t","neutral",0.56,1,1
"as1t","neutral",0.4246,0,1
"as1t","neutral",0.6266,1,1
"as1t","neutral",0.6752,1,1
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"as1t","neutral",0,0,0
"bd6t","speed",0.324,1,1
"bd6t","speed",0.365,0,1
"bd6t","speed",0.3242,1,1
"bd6t","speed",0.3802,1,1
"bd6t","speed",0.3763,1,1
"bd6t","speed",0.4263,1,1
"bd6t","speed",0.5914,1,1
"bd6t","speed",0.4036,1,1
"bd6t","speed",0.3774,1,1
"bd6t","speed",0.3778,1,1
"bd6t","speed",0.4067,1,1
"bd6t","speed",0.3377,1,1
"bd6t","speed",0.38,0,1
"bd6t","speed",0.3983,1,1
"bd6t","speed",0.5775,1,1
"bd6t","speed",0.5741,1,1
"bd6t","speed",0.3116,1,1
"bd6t","speed",0.3803,1,1
"bd6t","speed",0.3899,1,1
"bd6t","speed",0.4307,1,1
"bd6t","speed",0.4024,1,1
"bd6t","speed",0.6068,1,1
"bd6t","speed",0.4194,1,1
"bd6t","speed",0.5306,1,1
"bd6t","speed",0.2669,1,1
"bd6t","speed",0.4883,0,1
"bd6t","speed",0.2953,0,1
"bd6t","speed",0.4244,1,1
"bd6t","speed",0.3839,1,1
"bd6t","speed",0.6489,0,1
"bd6t","speed",0.3278,1,1
"bd6t","speed",0.4048,1,1
"bd6t","speed",0.3446,1,1
"bd6t","speed",0.5295,1,1
"bd6t","speed",0.2928,1,1
"bd6t","speed",0.3106,0,1
"bd6t","speed",0.3256,0,1
"bd6t","speed",0.4421,1,1
"bd6t","speed",0.2692,1,1
"bd6t","speed",0.3477,0,1
"bd6t","speed",0.4154,1,1
"bd6t","speed",0.4058,0,1
"bd6t","speed",0.3947,1,1
"bd6t","speed",0.4108,1,1
"bd6t","speed",0.3123,1,1
"bd6t","speed",0.3425,0,1
"bd6t","speed",0.4183,1,1
"bd6t","speed",0.3001,1,1
"bd6t","speed",0.4008,1,1
"bd6t","speed",0.3486,1,1
"bd6t","speed",0.326,1,1
"bd6t","speed",0.2952,1,1
"bd6t","speed",0.3298,0,1
"bd6t","speed",0.337,1,1
"bd6t","speed",0.3721,0,1
"bd6t","speed",0.3312,1,1
"bd6t","speed",0.4857,0,1
"bd6t","speed",0.4423,1,1
"bd6t","speed",0.4144,1,1
"bd6t","speed",0.3145,1,1
"bd6t","speed",0.4005,1,1
"bd6t","speed",0.308,0,1
"bd6t","speed",0.3931,1,1
"bd6t","speed",0.3438,1,1
"bd6t","speed",0.3874,1,1
"bd6t","speed",0.2592,1,1
"bd6t","speed",0.3922,0,1
"bd6t","speed",0.3295,1,1
"bd6t","speed",0.4759,0,1
"bd6t","speed",0.3636,1,1
"bd6t","speed",0.3775,1,1
"bd6t","speed",0.4266,1,1
"bd6t","speed",0.37,1,1
"bd6t","speed",0.332,1,1
"bd6t","speed",0.3166,1,1
"bd6t","speed",0.4381,1,1
"bd6t","speed",0.3304,1,1
"bd6t","speed",0.3746,1,1
"bd6t","speed",0.3559,0,1
"bd6t","speed",0.3257,1,1
"bd6t","speed",0.5549,1,1
"bd6t","speed",0.3116,1,1
"bd6t","speed",0.3544,1,1
"bd6t","speed",0.3504,1,1
"bd6t","speed",0.3756,1,1
"bd6t","speed",0.3908,1,1
"bd6t","speed",0.4208,1,1
"bd6t","speed",0.3832,1,1
"bd6t","speed",0.4102,1,1
"bd6t","speed",0.3991,1,1
"bd6t","speed",0.3623,1,1
"bd6t","speed",0.3078,1,1
"bd6t","speed",0.443,1,1
"bd6t","speed",0.3568,0,1
"bd6t","speed",0.4674,1,1
"bd6t","speed",0.4009,0,1
"bd6t","speed",0.4416,0,1
"bd6t","speed",0.333,1,1
"bd6t","speed",0.4295,1,1
"bd6t","speed",0.3718,1,1
"bd6t","speed",0.4029,0,1
"bd6t","speed",0.2991,0,1
"bd6t","speed",0.5986,1,1
"bd6t","speed",0.3868,1,1
"bd6t","speed",0.2554,1,1
"bd6t","speed",0.3049,0,1
"bd6t","speed",0.3181,0,1
"bd6t","speed",0.3938,1,1
"bd6t","speed",0.5117,0,1
"bd6t","speed",0.3793,1,1
"bd6t","speed",0.3447,1,1
"bd6t","speed",0.3085,1,1
"bd6t","speed",0.3611,0,1
"bd6t","speed",0.4776,1,1
"bd6t","speed",0.5614,1,1
"bd6t","speed",0.3262,1,1
"bd6t","speed",0.3965,1,1
"bd6t","speed",0.3709,1,1
"bd6t","speed",0.4727,1,1
"bd6t","speed",0.4079,1,1
"bd6t","speed",0.3732,1,1
"bd6t","speed",0.3694,1,1
"bd6t","speed",0.4935,1,1
"bd6t","speed",0.4346,1,1
"bd6t","speed",0.4322,1,1
"bd6t","speed",0.3748,0,1
"bd6t","speed",0.3058,0,1
"bd6t","speed",0.3685,0,1
"bd6t","speed",0.356,0,1
"bd6t","speed",0.3989,1,1
"bd6t","speed",0.4082,1,1
"bd6t","speed",0.4006,1,1
"bd6t","speed",0.2827,0,1
"bd6t","speed",0.2955,0,1
"bd6t","speed",0.4562,1,1
"bd6t","speed",0.3823,1,1
"bd6t","speed",0.3014,0,1
"bd6t","speed",0.4016,1,1
"bd6t","speed",0.4139,1,1
"bd6t","speed",0.3166,1,1
"bd6t","speed",0.5266,0,1
"bd6t","speed",0.3569,1,1
"bd6t","speed",0.4686,1,1
"bd6t","speed",0.3565,1,1
"bd6t","speed",0.4516,1,1
"bd6t","speed",0.4765,0,1
"bd6t","speed",0.338,1,1
"bd6t","speed",0.3599,1,1
"bd6t","speed",0.308,0,1
"bd6t","speed",0.3072,0,1
"bd6t","speed",0.4279,1,1
"bd6t","speed",0.3444,1,1
"bd6t","speed",0.3695,1,1
"bd6t","speed",0.3084,1,1
"bd6t","speed",0.3954,1,1
"bd6t","speed",0.3936,1,1
"bd6t","speed",0.3519,1,1
"bd6t","speed",0.35,1,1
"bd6t","speed",0.4007,1,1
"bd6t","speed",0.3514,0,1
"bd6t","speed",0.3306,0,1
"bd6t","speed",0.4083,1,1
"bd6t","speed",0.3624,1,1
"bd6t","speed",0.3236,1,1
"bd6t","speed",0.3234,1,1
"bd6t","speed",0.3889,1,1
"bd6t","speed",0.311,1,1
"bd6t","speed",0.3498,0,1
"bd6t","speed",0.3766,1,1
"bd6t","speed",0.2996,0,1
"bd6t","speed",0.3559,0,1
"bd6t","speed",0.3575,1,1
"bd6t","speed",0.349,0,1
"bd6t","speed",0.3311,0,1
"bd6t","speed",0.3493,1,1
"bd6t","speed",0.4887,1,1
"bd6t","speed",0.3459,1,1
"bd6t","speed",0.3643,1,1
"bd6t","speed",0.3891,1,1
"bd6t","speed",0.3938,1,1
"bd6t","speed",0.3298,1,1
"bd6t","speed",0.4222,0,1
"bd6t","speed",0.3344,1,1
"bd6t","speed",0.3655,1,1
"bd6t","speed",0.3358,1,1
"bd6t","speed",0.5189,1,1
"bd6t","speed",0.3543,1,1
"bd6t","speed",0.3864,1,1
"bd6t","speed",0.358,1,1
"bd6t","speed",0.3542,0,1
"bd6t","speed",0.4869,1,1
"bd6t","speed",0.374,1,1
"bd6t","speed",0.4002,1,1
"bd6t","speed",0.3091,1,1
"bd6t","speed",0.4322,1,1
"bd6t","speed",0.3418,1,1
"bd6t","speed",0.292,0,1
"bd6t","speed",0.3813,1,1
"bd6t","speed",0.3048,1,1
"bd6t","speed",0.3028,1,1
"bd6t","speed",0.5645,1,1
"bd6t","speed",0.3143,1,1
"bd6t","speed",0.32,0,1
"bd6t","speed",0.3251,1,1
"bd6t","speed",0.4433,1,1
"bd6t","speed",0.3273,1,1
"bd6t","speed",0.336,1,1
"bd6t","speed",0.3424,0,1
"bd6t","speed",0.4372,1,1
"bd6t","speed",0.3564,1,1
"bd6t","speed",0.3459,0,1
"bd6t","speed",0.4208,1,1
"bd6t","speed",0.3517,1,1
"bd6t","speed",0.365,1,1
"bd6t","speed",0.3779,0,1
"bd6t","speed",0.3443,1,1
"bd6t","speed",0.3274,0,1
"bd6t","speed",0.3673,1,1
"bd6t","speed",0.5496,1,1
"bd6t","speed",0.386,1,1
"bd6t","speed",0.3786,0,1
"bd6t","speed",0.3013,1,1
"bd6t","speed",0.3228,0,1
"bd6t","speed",0.3163,0,1
"bd6t","speed",0.5098,0,1
"bd6t","speed",0.3468,0,1
"bd6t","speed",0.3227,1,1
"bd6t","speed",0.3344,1,1
"bd6t","speed",0.5669,0,1
"bd6t","speed",0.3737,1,1
"bd6t","speed",0.3638,0,1
"bd6t","speed",0.3642,0,1
"bd6t","speed",0.3927,1,1
"bd6t","speed",0.4647,1,1
"bd6t","speed",0.3706,0,1
"bd6t","speed",0.3533,1,1
"bd6t","speed",0.3364,0,1
"bd6t","speed",0.4174,1,1
"bd6t","speed",0.3619,0,1
"bd6t","speed",0.2991,0,1
"bd6t","speed",0.3638,1,1
"bd6t","speed",0.3552,0,1
"bd6t","speed",0.3458,1,1
"bd6t","speed",0.3213,1,1
"bd6t","speed",0.3581,0,1
"bd6t","speed",0.3627,0,1
"bd6t","speed",0.4046,1,1
"bd6t","speed",0.4332,1,1
"bd6t","speed",0.5785,1,1
"bd6t","speed",0.3432,1,1
"bd6t","speed",0.3006,0,1
"bd6t","speed",0.4585,1,1
"bd6t","speed",0.4226,0,1
"bd6t","speed",0.3827,1,1
"bd6t","speed",0.369,1,1
"bd6t","speed",0.4089,0,1
"bd6t","speed",0.4178,1,1
"bd6t","speed",0.387,0,1
"bd6t","speed",0.3174,1,1
"bd6t","speed",0.4613,1,1
"bd6t","speed",0.5901,1,1
"bd6t","speed",0.3683,1,1
"bd6t","speed",0.3204,0,1
"bd6t","speed",0.322,0,1
"bd6t","speed",0.3674,1,1
"bd6t","speed",0.6425,1,1
"bd6t","speed",0.5988,0,1
"bd6t","speed",0.3997,1,1
"bd6t","speed",0.2782,0,1
"bd6t","speed",0.5649,1,1
"bd6t","speed",0.3033,0,1
"bd6t","speed",0.2999,1,1
"bd6t","speed",0.3652,1,1
"bd6t","speed",0.3287,0,1
"bd6t","speed",0.4499,1,1
"bd6t","speed",0.3547,1,1
"bd6t","speed",0.4267,1,1
"bd6t","speed",0.3148,1,1
"bd6t","speed",0.3464,0,1
"bd6t","speed",0.4781,1,1
"bd6t","speed",0.3527,1,1
"bd6t","speed",0.326,0,1
"bd6t","speed",0.2691,0,1
"bd6t","speed",0.3308,0,1
"bd6t","speed",0.429,1,1
"bd6t","speed",0.4285,1,1
"bd6t","speed",0.3166,0,1
"bd6t","speed",0.3433,0,1
"bd6t","speed",0.4021,1,1
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","speed",0,0,0
"bd6t","neutral",0.3974,1,1
"bd6t","neutral",0.4014,1,1
"bd6t","neutral",0.4131,1,1
"bd6t","neutral",0.3381,1,1
"bd6t","neutral",0.3778,1,1
"bd6t","neutral",0.473,1,1
"bd6t","neutral",0.4514,1,1
"bd6t","neutral",0.5131,1,1
"bd6t","neutral",0.3927,1,1
"bd6t","neutral",0.3954,1,1
"bd6t","neutral",0.3709,1,1
"bd6t","neutral",0.3689,0,1
"bd6t","neutral",0.4605,1,1
"bd6t","neutral",0.3824,1,1
"bd6t","neutral",0.451,1,1
"bd6t","neutral",0.3521,1,1
"bd6t","neutral",0.4005,1,1
"bd6t","neutral",0.3507,1,1
"bd6t","neutral",0.3556,1,1
"bd6t","neutral",0.4361,1,1
"bd6t","neutral",0.4283,0,1
"bd6t","neutral",0.4009,1,1
"bd6t","neutral",0.5468,1,1
"bd6t","neutral",0.6817,0,1
"bd6t","neutral",0.4698,1,1
"bd6t","neutral",0.4364,1,1
"bd6t","neutral",0.3576,1,1
"bd6t","neutral",0.3695,1,1
"bd6t","neutral",0.3243,0,1
"bd6t","neutral",0.3176,1,1
"bd6t","neutral",0.41,1,1
"bd6t","neutral",0.3898,1,1
"bd6t","neutral",0.4499,1,1
"bd6t","neutral",0.3818,0,1
"bd6t","neutral",0.4467,1,1
"bd6t","neutral",0.3954,0,1
"bd6t","neutral",0.3706,1,1
"bd6t","neutral",0.4232,1,1
"bd6t","neutral",0.7127,1,1
"bd6t","neutral",0.3833,1,1
"bd6t","neutral",0.4935,1,1
"bd6t","neutral",0.4381,1,1
"bd6t","neutral",0.37,1,1
"bd6t","neutral",0.46,1,1
"bd6t","neutral",0.4442,0,1
"bd6t","neutral",0.4715,1,1
"bd6t","neutral",0.4544,0,1
"bd6t","neutral",0.365,1,1
"bd6t","neutral",0.4529,1,1
"bd6t","neutral",0.3636,1,1
"bd6t","neutral",0.5102,1,1
"bd6t","neutral",0.6861,1,1
"bd6t","neutral",0.4199,1,1
"bd6t","neutral",0.4982,1,1
"bd6t","neutral",0.472,1,1
"bd6t","neutral",0.5107,1,1
"bd6t","neutral",0.3414,1,1
"bd6t","neutral",0.4307,1,1
"bd6t","neutral",0.4106,1,1
"bd6t","neutral",0.4785,1,1
"bd6t","neutral",0.6097,1,1
"bd6t","neutral",0.365,1,1
"bd6t","neutral",0.3996,1,1
"bd6t","neutral",0.4573,1,1
"bd6t","neutral",0.4716,1,1
"bd6t","neutral",0.4516,1,1
"bd6t","neutral",0.3901,1,1
"bd6t","neutral",0.3824,0,1
"bd6t","neutral",0.4044,1,1
"bd6t","neutral",0.4439,1,1
"bd6t","neutral",0.3397,0,1
"bd6t","neutral",0.389,1,1
"bd6t","neutral",0.3155,0,1
"bd6t","neutral",0.5822,1,1
"bd6t","neutral",0.4631,1,1
"bd6t","neutral",0.4253,1,1
"bd6t","neutral",0.4294,0,1
"bd6t","neutral",0.5113,0,1
"bd6t","neutral",0.4795,1,1
"bd6t","neutral",0.6281,1,1
"bd6t","neutral",0.3926,1,1
"bd6t","neutral",0.4813,1,1
"bd6t","neutral",0.3873,1,1
"bd6t","neutral",0.5986,0,1
"bd6t","neutral",0.6411,1,1
"bd6t","neutral",0.4337,1,1
"bd6t","neutral",0.4188,1,1
"bd6t","neutral",0.4292,1,1
"bd6t","neutral",0.4808,1,1
"bd6t","neutral",0.412,1,1
"bd6t","neutral",0.4363,1,1
"bd6t","neutral",0.426,1,1
"bd6t","neutral",0.4759,1,1
"bd6t","neutral",0.4806,1,1
"bd6t","neutral",0.4814,1,1
"bd6t","neutral",0.368,0,1
"bd6t","neutral",0.5243,1,1
"bd6t","neutral",0.6013,1,1
"bd6t","neutral",0.5256,1,1
"bd6t","neutral",0.3717,1,1
"bd6t","neutral",0.4402,1,1
"bd6t","neutral",0.485,1,1
"bd6t","neutral",0.38,1,1
"bd6t","neutral",0.4498,1,1
"bd6t","neutral",0.4248,0,1
"bd6t","neutral",0.5702,1,1
"bd6t","neutral",0.6411,1,1
"bd6t","neutral",0.3774,1,1
"bd6t","neutral",0.4379,1,1
"bd6t","neutral",0.8606,1,1
"bd6t","neutral",0.5946,0,1
"bd6t","neutral",0.4343,1,1
"bd6t","neutral",0.4516,1,1
"bd6t","neutral",0.4679,1,1
"bd6t","neutral",0.472,1,1
"bd6t","neutral",0.5967,1,1
"bd6t","neutral",0.549,1,1
"bd6t","neutral",0.6872,1,1
"bd6t","neutral",0.6442,1,1
"bd6t","neutral",0.5293,1,1
"bd6t","neutral",0.4596,0,1
"bd6t","neutral",0.4226,1,1
"bd6t","neutral",0.4192,1,1
"bd6t","neutral",0.3962,1,1
"bd6t","neutral",0.5941,1,1
"bd6t","neutral",0.682,1,1
"bd6t","neutral",0.6256,1,1
"bd6t","neutral",0.8848,1,1
"bd6t","neutral",0.6057,1,1
"bd6t","neutral",0.69,1,1
"bd6t","neutral",0.4329,1,1
"bd6t","neutral",0.7799,1,1
"bd6t","neutral",0.5017,0,1
"bd6t","neutral",0.481,1,1
"bd6t","neutral",0.4078,1,1
"bd6t","neutral",0.5935,1,1
"bd6t","neutral",0.3713,1,1
"bd6t","neutral",0.7068,0,1
"bd6t","neutral",0.6143,1,1
"bd6t","neutral",0.6262,1,1
"bd6t","neutral",0.6586,1,1
"bd6t","neutral",0.5103,1,1
"bd6t","neutral",0.7434,1,1
"bd6t","neutral",0.5722,1,1
"bd6t","neutral",0.4239,1,1
"bd6t","neutral",0.5004,1,1
"bd6t","neutral",0.6016,1,1
"bd6t","neutral",0.5166,1,1
"bd6t","neutral",0.6032,1,1
"bd6t","neutral",0.8061,1,1
"bd6t","neutral",0.4156,0,1
"bd6t","neutral",0.5401,1,1
"bd6t","neutral",0.5067,1,1
"bd6t","neutral",0.4718,1,1
"bd6t","neutral",0.5399,1,1
"bd6t","neutral",0.5311,1,1
"bd6t","neutral",0.3581,1,1
"bd6t","neutral",0.4317,1,1
"bd6t","neutral",0.5001,1,1
"bd6t","neutral",0.5176,1,1
"bd6t","neutral",0.3569,0,1
"bd6t","neutral",0.4415,1,1
"bd6t","neutral",0.4597,1,1
"bd6t","neutral",0.4682,1,1
"bd6t","neutral",0.4156,1,1
"bd6t","neutral",0.4865,1,1
"bd6t","neutral",0.4269,1,1
"bd6t","neutral",0.3891,1,1
"bd6t","neutral",0.7346,1,1
"bd6t","neutral",0.4022,1,1
"bd6t","neutral",0.4727,1,1
"bd6t","neutral",0.5289,1,1
"bd6t","neutral",0.5587,1,1
"bd6t","neutral",0.4064,1,1
"bd6t","neutral",0.7398,1,1
"bd6t","neutral",0.8273,1,1
"bd6t","neutral",0.4652,1,1
"bd6t","neutral",0.4422,1,1
"bd6t","neutral",0.4181,1,1
"bd6t","neutral",0.599,1,1
"bd6t","neutral",0.5402,1,1
"bd6t","neutral",0.477,1,1
"bd6t","neutral",0.6636,0,1
"bd6t","neutral",0.5941,1,1
"bd6t","neutral",0.4943,1,1
"bd6t","neutral",0.4526,1,1
"bd6t","neutral",0.3975,1,1
"bd6t","neutral",0.3759,0,1
"bd6t","neutral",0.3639,1,1
"bd6t","neutral",0.3903,1,1
"bd6t","neutral",0.4826,1,1
"bd6t","neutral",0.3982,1,1
"bd6t","neutral",0.6379,1,1
"bd6t","neutral",0.4427,1,1
"bd6t","neutral",0.5754,1,1
"bd6t","neutral",0.4095,1,1
"bd6t","neutral",0.6837,1,1
"bd6t","neutral",0.6913,1,1
